job_title,education_level,industry,company_size,location,remote_work,experience_years,skills_count,certifications,salary
0,3,3,3,1,1,12,9,5,192357
11,3,5,3,5,1,1,5,0,93809
7,1,9,4,1,1,11,15,5,162904
4,4,6,1,1,1,4,19,4,193763
11,0,1,2,8,0,16,3,3,157013
6,2,5,1,7,2,5,17,3,138441
0,0,9,3,3,1,16,13,5,122021
3,1,6,3,2,1,9,6,4,133214
3,3,5,0,6,0,0,9,5,155812
2,3,7,2,8,1,20,16,2,169006
3,1,4,3,0,0,13,13,5,129627
3,2,1,2,7,0,0,9,2,93985
2,1,9,2,2,2,8,18,4,122443
7,2,8,3,9,1,3,19,0,136207
4,3,6,1,5,0,11,12,1,169076
1,4,9,1,9,2,16,2,4,232122
9,4,3,4,6,0,10,7,1,132379
0,3,2,2,2,0,11,3,0,176020
1,3,4,2,8,1,16,5,4,167086
5,0,6,0,9,0,11,4,0,155407
8,4,7,0,4,1,18,1,4,186252
1,4,4,1,0,1,1,8,5,134775
9,3,8,4,1,2,20,11,3,208758
11,1,5,1,1,1,17,6,5,180293
9,1,5,4,2,2,3,6,0,125520
8,0,7,0,0,0,5,18,4,142234
2,0,0,1,5,0,13,3,4,116296
0,4,5,4,5,1,5,18,2,157030
8,3,2,0,2,1,19,4,3,200742
1,2,7,1,6,1,9,16,5,136465
6,3,4,2,7,0,5,19,1,127301
10,3,1,3,5,0,9,7,3,134547
0,3,3,4,7,0,0,4,2,125070
7,3,6,4,6,0,1,18,1,116706
4,0,7,3,4,1,6,12,2,117249
4,4,7,2,4,0,16,7,2,161673
7,1,2,1,6,0,2,14,2,115504
11,1,2,4,3,2,17,3,2,86869
7,1,9,3,8,2,17,18,2,167521
5,1,0,4,0,2,5,18,1,82912
2,0,2,3,7,2,5,1,1,92391
5,3,7,1,6,0,16,4,3,139278
2,3,6,4,3,0,0,6,5,58420
3,1,1,1,7,2,18,13,1,170233
1,3,4,2,0,1,0,1,2,100278
2,1,1,4,9,0,3,6,4,91562
6,0,8,1,7,1,16,1,1,143544
1,0,2,4,3,2,2,16,2,73442
6,4,7,2,9,1,12,14,5,200273
3,4,4,0,3,2,11,9,1,132374
6,0,8,2,6,0,16,10,4,142428
4,0,9,4,1,2,10,3,1,145730
6,1,2,1,3,1,13,4,2,102575
11,4,9,1,3,1,5,1,4,100944
9,4,5,3,5,1,17,4,2,169149
0,2,1,2,6,2,11,13,1,140558
3,3,4,1,2,1,19,18,3,217763
3,0,3,4,4,0,15,9,5,129832
10,1,0,0,5,2,6,5,4,159702
2,3,9,3,4,0,12,18,3,129737
11,3,6,3,9,1,16,12,0,179924
7,2,3,2,9,0,19,14,2,200271
2,0,0,4,4,2,3,18,0,92145
7,2,6,3,2,1,15,12,2,148443
3,0,4,2,8,1,11,10,2,157865
6,0,7,3,5,2,4,10,3,107694
7,1,2,3,0,2,6,10,4,122117
8,3,7,0,2,2,17,15,4,207565
10,3,7,0,1,0,9,1,2,201991
2,1,7,4,3,0,7,14,3,55843
7,3,2,4,8,1,4,9,3,139583
11,0,1,3,1,0,14,17,2,156856
10,1,4,1,2,0,17,6,4,194498
8,0,9,2,8,2,18,5,4,159726
1,1,0,1,9,0,20,4,2,197698
3,2,9,3,8,1,9,5,5,125418
7,2,7,4,4,1,6,8,0,94659
5,4,0,1,9,1,5,14,4,167504
11,0,0,0,6,2,12,8,3,165510
11,2,7,0,7,0,7,14,5,138217
9,3,4,1,5,0,9,19,2,184460
3,1,7,1,8,0,6,14,2,154431
5,2,3,1,2,1,8,14,2,106317
2,3,4,0,7,0,12,10,5,153593
6,4,2,4,4,1,8,19,2,138751
0,3,5,0,9,1,20,4,5,295796
7,1,4,0,8,2,0,5,5,149029
7,2,9,3,9,1,12,9,1,145657
7,4,8,0,0,0,10,19,4,204111
9,0,4,2,9,2,17,10,2,218875
11,2,3,4,5,0,2,7,2,93050
5,0,0,4,5,2,2,3,4,77583
7,3,9,3,2,1,2,14,3,138929
9,1,2,2,3,0,17,12,0,104118
5,1,2,2,6,0,5,11,4,95342
0,3,3,4,6,2,0,17,3,137094
0,3,7,1,8,1,7,1,1,191583
8,0,0,4,4,1,19,11,3,124044
1,1,7,4,5,2,7,16,3,115837
5,2,3,1,2,0,4,12,4,114929
7,0,1,1,1,2,4,15,0,167292
9,2,3,1,5,2,16,18,1,176395
2,0,5,4,4,2,17,9,4,127436
9,2,7,1,3,0,5,12,5,104047
5,0,3,4,7,1,18,19,0,118232
2,2,9,2,4,1,12,7,3,107609
9,0,9,3,2,0,16,9,5,177582
8,1,7,2,1,0,15,1,4,141460
4,4,9,1,3,1,12,3,0,104097
5,1,8,1,5,1,18,2,5,134525
5,2,4,0,4,1,14,15,2,126658
11,4,6,4,8,0,9,19,4,160988
4,0,3,3,2,1,16,11,4,164109
4,0,3,0,1,0,20,19,0,228167
3,3,2,2,3,1,19,3,5,122182
10,2,4,0,1,2,4,15,4,182221
3,3,4,1,5,0,4,17,0,146970
10,1,1,4,5,0,19,8,0,138287
10,3,8,0,3,0,13,15,1,136834
10,0,2,1,4,2,10,11,5,166332
2,1,9,4,5,0,5,9,3,76241
6,2,2,3,4,1,2,14,2,104676
10,2,5,3,6,2,19,15,2,154398
3,0,9,2,2,1,12,18,5,159897
11,0,2,2,1,0,13,13,1,163309
6,4,8,4,5,1,7,3,0,127085
9,2,4,3,3,1,1,10,2,79260
1,2,9,4,0,1,9,14,2,92644
4,3,0,2,3,0,8,10,2,94649
11,3,1,3,8,1,10,13,1,137958
2,0,4,4,3,0,0,18,3,55076
11,2,4,4,5,1,11,18,3,108985
6,4,5,3,5,1,2,15,5,129858
5,1,2,3,8,2,14,2,5,137519
3,2,1,0,6,1,5,8,3,131992
11,3,9,1,5,1,6,19,4,139506
1,2,1,0,1,0,9,16,3,176070
5,3,2,1,2,2,0,2,1,99399
0,4,5,3,8,1,4,4,3,166441
0,3,9,1,8,1,1,7,0,175688
5,2,1,2,7,1,12,6,1,94308
11,4,2,0,0,2,6,17,2,174834
2,2,4,1,5,2,12,6,1,114159
9,0,3,2,3,2,5,5,3,99555
1,2,4,2,1,0,12,8,5,146577
6,3,6,3,7,0,16,14,5,155082
3,4,3,1,2,2,5,16,3,190695
5,1,2,1,0,2,4,7,3,92451
9,2,0,4,8,0,13,16,1,153517
11,0,7,2,0,2,0,17,3,112856
1,0,9,1,4,1,4,10,0,119191
1,2,2,1,2,2,18,19,4,180433
2,2,8,2,7,2,16,10,2,127294
3,4,8,4,3,1,1,8,5,81740
11,1,0,0,4,1,11,14,3,149223
9,1,5,4,1,1,19,11,2,178083
10,4,2,0,0,2,10,1,5,189460
9,0,2,0,1,1,10,14,4,213837
9,1,3,3,0,1,15,16,0,150419
4,1,5,1,5,0,13,19,1,152430
5,4,9,4,8,1,5,9,4,128265
0,0,6,3,3,2,2,4,4,98953
10,0,7,1,2,0,17,7,4,192536
9,3,5,2,9,1,8,8,5,202244
7,4,7,3,5,0,3,5,3,126406
1,1,3,3,3,2,4,14,3,62464
10,4,7,4,9,1,13,16,3,205938
4,0,6,1,1,1,7,5,0,152877
1,4,9,1,6,0,8,10,1,145946
5,0,1,0,8,2,4,13,1,140750
10,4,7,1,7,1,2,11,4,163417
9,1,4,3,1,0,15,19,2,187349
3,1,9,3,5,0,12,1,0,120906
7,1,0,0,0,1,18,19,2,193055
5,0,6,0,2,1,9,11,4,130607
6,4,4,0,2,1,3,11,2,183229
5,2,3,0,6,0,16,10,2,130169
10,0,1,2,8,0,20,8,1,185821
4,0,8,4,7,2,11,17,0,136621
7,4,0,4,7,2,7,14,2,146186
5,2,4,0,1,0,5,17,0,128582
4,3,3,2,8,0,16,5,5,179380
3,0,2,2,2,2,6,13,1,147533
2,1,4,0,6,2,19,18,3,165443
4,4,8,0,4,0,9,9,2,184549
3,2,7,4,2,0,2,4,2,101039
4,2,6,3,8,0,9,11,4,133403
0,1,7,0,1,1,5,14,0,193969
9,1,5,2,8,1,8,17,3,161311
2,3,7,2,7,2,8,8,1,116035
8,4,9,2,3,0,14,14,0,97573
11,0,2,1,4,1,20,1,1,151502
9,4,3,2,1,0,6,1,5,187103
4,1,2,1,8,1,0,5,1,120364
7,1,5,2,9,2,20,8,4,214141
11,0,5,0,9,1,17,6,3,212238
6,2,0,2,9,0,1,13,0,128451
6,3,6,0,7,1,14,7,5,184348
2,3,2,0,1,2,12,19,5,207410
3,2,9,0,2,0,20,8,5,198667
2,1,6,3,6,1,4,3,2,83226
1,1,4,3,2,2,11,2,0,126158
1,1,3,1,2,1,4,19,5,137506
1,1,2,1,3,0,18,16,5,122684
10,3,5,4,2,1,12,1,5,147667
4,2,6,4,0,2,6,16,0,103545
5,3,0,3,7,1,18,14,0,131151
5,0,9,1,2,0,14,1,3,137256
1,4,0,2,9,1,11,18,0,202012
10,4,0,0,8,1,10,19,3,239841
0,2,2,1,5,1,12,8,2,166085
8,1,8,0,3,1,9,1,0,83085
2,4,4,0,3,2,7,18,4,110684
4,0,4,1,3,0,10,15,5,109941
9,4,0,4,0,1,6,17,0,140637
3,0,7,1,4,1,7,10,5,148400
6,1,6,3,9,2,14,17,2,182801
10,2,3,3,6,0,6,14,0,112461
11,3,4,3,5,2,9,4,4,122835
3,0,2,3,0,0,3,8,1,107328
10,3,7,1,3,1,10,12,1,127297
8,2,7,2,5,0,19,1,2,126339
6,1,2,3,9,0,9,14,2,155019
6,3,5,0,7,2,10,4,0,174779
9,4,9,1,4,1,2,2,5,159830
8,3,5,3,6,1,14,1,5,129352
5,4,7,1,0,1,16,16,3,171795
1,1,0,2,8,0,15,1,3,144127
5,1,2,1,3,2,15,19,3,97176
11,4,1,0,1,1,18,2,1,226765
0,3,0,3,3,2,20,3,2,127751
10,1,8,4,2,1,18,6,2,146979
1,4,2,4,4,0,4,2,2,113151
11,4,6,1,5,1,9,15,3,158703
10,2,9,1,8,0,10,4,4,156950
9,4,6,3,0,1,4,4,5,142698
2,4,6,1,5,1,17,18,5,176059
0,1,7,4,4,2,17,18,4,157706
7,4,6,3,9,2,4,5,3,171575
2,0,0,1,7,0,19,8,1,149928
0,4,7,2,0,0,2,1,1,144912
10,1,3,4,9,0,1,3,4,129209
4,1,1,0,5,2,3,6,5,141495
3,3,7,2,0,1,1,3,3,121264
4,3,2,2,8,1,17,14,2,189056
2,3,2,3,8,2,7,14,3,136091
7,0,6,0,9,1,5,9,1,182910
2,2,0,2,8,2,5,16,5,114031
4,1,3,1,0,0,13,8,0,140601
6,1,6,1,2,1,11,13,1,154553
3,1,8,2,4,1,3,13,3,122996
7,0,9,3,1,2,15,13,3,183473
10,2,1,4,6,0,6,15,4,114485
8,2,7,4,4,1,1,19,4,86155
2,3,5,1,9,2,17,4,3,198025
1,2,1,2,3,0,14,15,0,94881
9,4,6,3,7,1,11,7,3,163848
9,4,7,1,0,2,16,19,0,209943
5,2,3,4,1,0,20,10,3,132267
10,0,9,3,4,1,2,6,1,115720
7,1,5,4,1,1,12,14,4,158331
10,3,9,4,9,1,15,13,2,198304
6,2,7,4,1,1,15,5,1,137318
1,3,2,0,6,2,10,3,0,160520
10,0,6,2,4,2,9,3,2,134334
1,0,6,2,6,0,15,7,2,137506
11,1,2,2,7,2,6,2,2,116541
2,1,1,2,6,0,15,13,3,123014
9,1,2,4,1,0,4,4,4,139692
5,2,6,0,8,1,17,5,0,145312
0,3,1,4,6,2,16,14,3,181389
7,0,0,4,0,0,20,4,4,137266
4,0,6,2,5,0,11,6,5,141053
6,2,6,3,8,1,19,19,4,159136
4,4,6,3,9,1,18,17,5,224469
8,4,5,3,6,0,5,10,1,114447
4,4,0,2,1,0,12,11,2,191469
7,0,9,3,4,1,10,10,5,135689
7,1,9,0,7,2,2,17,3,135856
7,1,3,2,8,0,0,4,3,121856
0,1,4,2,9,2,5,4,1,173685
8,3,5,4,2,1,14,18,4,148085
7,0,6,4,0,0,17,5,3,135310
7,3,5,1,4,2,0,14,0,136398
4,3,5,4,7,1,1,8,2,119180
1,0,6,3,3,0,8,14,0,75494
0,3,7,0,6,0,3,5,2,174056
11,4,8,2,4,0,5,19,2,142859
5,2,0,3,1,2,18,13,1,142896
4,3,9,4,1,0,8,9,0,139354
8,4,4,1,6,0,14,13,4,164812
0,4,9,2,9,1,20,7,1,258136
5,4,5,1,4,1,10,17,4,145469
1,4,2,2,3,0,6,16,0,99673
1,2,0,2,0,2,6,6,0,109116
0,3,6,0,9,1,14,19,3,284753
7,4,5,2,7,1,13,16,1,165430
8,2,6,3,0,0,10,15,4,107378
1,2,0,1,2,2,9,18,5,159726
4,2,6,0,9,2,16,8,3,217248
6,4,7,3,7,1,13,13,3,158250
5,0,9,2,7,0,10,15,5,126996
3,2,1,3,3,2,8,18,4,81007
11,0,7,2,4,0,11,4,2,124413
0,2,9,2,5,2,1,18,5,144267
1,3,6,2,6,2,19,11,0,157051
7,0,8,1,4,0,11,16,3,151838
6,0,4,4,5,2,20,8,1,144356
7,3,0,0,9,0,7,10,2,213247
11,1,7,2,8,1,0,13,0,117017
0,2,9,3,0,2,0,7,2,124986
2,2,4,0,6,2,7,13,0,108172
7,2,5,3,8,1,14,2,4,150460
2,0,2,1,1,0,7,9,4,136042
4,4,8,2,9,2,11,19,4,219585
4,2,1,4,9,0,20,16,5,181576
6,4,4,2,6,0,15,17,0,174348
11,4,9,1,5,0,10,3,1,155737
1,4,4,2,0,2,4,10,3,120998
5,2,5,3,2,2,1,15,3,89388
4,4,0,0,0,2,4,8,4,177822
9,2,4,2,3,0,2,18,2,82180
5,1,2,4,7,1,5,10,5,84430
7,4,6,4,1,2,14,15,1,189827
1,0,4,2,8,0,1,6,3,106687
6,3,5,0,5,2,5,18,5,180766
5,4,9,4,3,1,8,7,2,76781
0,4,7,1,1,2,18,6,4,266000
0,2,3,1,3,1,20,14,1,124531
4,2,8,1,7,1,10,18,4,153555
11,1,2,2,9,2,20,3,3,187984
3,0,4,4,7,0,13,17,4,132652
0,0,0,2,4,2,10,9,2,164147
10,2,0,2,8,0,16,17,0,168558
0,0,6,2,5,0,15,14,4,175066
3,2,6,3,1,0,16,4,2,157565
1,2,9,3,3,1,4,6,3,59729
5,1,3,4,9,2,18,12,4,149584
2,1,7,4,6,1,16,13,1,110257
0,2,8,1,0,1,15,15,0,186258
10,4,4,0,7,2,16,15,2,221663
11,4,1,4,4,0,19,4,4,148426
9,1,7,0,4,2,12,18,5,190845
4,3,4,3,7,1,11,1,5,127263
11,3,0,1,5,2,7,5,0,135110
9,2,0,4,6,1,6,7,0,109659
4,2,5,1,3,1,1,19,4,81286
10,1,4,0,6,1,9,2,3,152058
7,4,0,3,0,2,6,6,5,141373
10,2,0,1,6,2,16,4,4,169207
9,1,2,3,9,2,11,10,5,187909
4,3,2,4,8,1,6,15,4,142106
10,2,5,4,9,2,16,14,0,176044
7,0,1,3,2,1,10,14,4,141608
4,4,5,1,4,2,6,15,0,165886
3,4,5,4,0,1,0,13,0,118750
2,3,7,2,9,1,5,17,3,135548
0,3,1,1,7,0,1,3,4,159718
2,3,3,2,0,1,1,2,1,90278
7,3,6,4,7,0,19,3,5,150597
11,4,8,1,9,0,0,11,5,180383
8,3,5,3,1,1,9,5,3,141081
2,0,6,4,6,0,15,17,3,113695
8,4,7,0,4,0,11,2,4,165910
4,3,9,0,0,1,14,3,3,184879
5,2,0,0,5,1,2,11,1,91260
8,3,3,0,1,2,9,15,3,198613
10,1,0,2,4,2,17,15,1,165487
8,4,6,2,9,1,7,12,3,176048
4,4,8,3,3,0,13,1,2,100436
7,1,1,4,7,2,12,9,1,124403
9,1,8,4,0,2,9,17,4,138277
6,4,3,2,2,1,6,18,2,164489
1,2,1,2,0,0,19,1,1,127721
11,1,3,1,7,0,5,2,4,116979
9,1,6,0,3,2,1,1,5,104223
11,2,1,2,7,0,3,14,2,99486
4,4,4,0,8,0,10,9,2,210638
10,1,5,1,2,2,3,5,2,145466
3,2,9,0,7,1,6,17,0,143820
9,3,4,3,6,2,19,2,1,168735
0,1,7,0,0,2,0,11,4,165161
9,3,3,1,3,2,4,11,1,107499
3,4,0,0,7,0,5,5,1,173167
5,4,4,1,8,2,0,6,5,141223
7,3,0,2,6,0,7,1,2,136423
10,3,7,0,7,2,13,7,1,189205
6,4,9,3,8,1,0,8,0,129784
1,1,5,1,5,0,8,13,5,137502
2,3,6,3,0,0,17,8,2,131868
6,3,3,4,7,2,5,13,2,124400
11,2,3,2,6,2,2,8,1,98103
10,1,8,2,0,1,18,7,0,150676
8,4,0,1,8,2,16,3,2,190376
7,2,6,0,2,2,5,18,3,168728
9,4,4,1,2,2,18,15,3,232879
9,4,1,0,4,1,14,19,3,211110
9,0,3,4,0,0,17,19,0,153133
10,0,7,1,4,2,11,12,4,174469
11,1,9,3,1,1,19,15,5,169895
5,3,5,4,9,1,3,13,2,115946
9,1,1,0,6,0,4,18,4,163698
2,4,3,3,8,0,11,8,0,137257
5,1,2,1,9,2,5,17,1,137304
1,4,8,2,6,2,2,5,4,122449
3,1,8,4,8,2,8,11,3,139564
4,4,0,0,1,0,17,13,5,258600
8,0,6,1,4,2,2,15,3,116176
8,3,6,0,8,0,18,7,4,201342
10,3,1,0,1,1,18,5,3,240417
7,4,4,4,9,2,2,4,1,156811
6,0,0,3,2,0,7,17,1,133124
0,3,1,3,3,0,14,5,0,119889
1,1,3,4,2,1,11,17,5,128615
7,2,7,1,9,1,10,17,5,194833
9,4,2,1,1,0,11,8,0,221955
7,2,8,1,3,0,6,7,2,77144
2,0,1,2,7,2,9,2,4,107514
11,4,9,1,3,0,17,8,4,133469
3,1,5,3,9,0,16,16,2,181709
3,2,6,3,7,2,8,6,3,117611
9,3,2,1,1,1,16,3,1,214230
1,1,4,3,4,0,17,19,3,131474
0,2,6,3,8,2,10,7,2,169167
6,3,9,0,9,1,4,13,0,196814
0,3,6,0,6,1,19,16,0,229680
2,3,6,3,9,0,0,19,5,130735
3,4,4,4,7,2,1,15,4,130619
1,1,8,2,9,0,11,2,2,147144
6,3,5,3,4,0,10,16,3,131725
9,0,0,2,2,1,4,10,0,138667
7,3,9,0,9,0,17,5,5,253096
3,1,5,0,2,2,12,19,1,196052
6,2,1,2,9,1,2,15,4,140808
7,2,8,1,8,2,10,7,3,164032
11,2,3,0,6,2,12,18,2,158890
10,2,9,1,6,2,6,2,0,134804
10,0,0,1,5,1,4,13,0,139926
5,2,3,3,1,2,18,10,0,131033
5,0,0,1,2,2,10,19,2,147550
4,0,1,4,4,1,16,3,4,133613
10,2,2,1,6,2,17,5,0,166700
10,3,1,1,2,1,13,18,3,208323
11,4,9,0,9,0,10,16,4,236502
10,0,8,2,4,2,3,3,4,132107
4,3,6,2,4,1,0,12,4,119543
11,1,1,3,0,0,3,17,2,111533
9,4,8,2,3,1,11,12,5,126372
1,2,5,3,2,2,20,1,4,141634
6,2,5,1,2,1,15,1,1,149255
6,3,8,0,7,1,14,11,1,183822
4,0,8,0,4,2,0,9,0,132172
2,0,7,0,2,2,9,18,0,151436
7,3,3,3,5,0,17,7,0,144805
7,3,7,0,3,0,3,18,5,107465
0,4,9,3,5,1,20,7,1,188927
1,2,4,3,3,2,5,7,4,81819
2,3,5,2,0,2,16,5,4,131577
9,4,9,0,7,0,9,11,1,195188
7,4,2,3,8,2,11,2,5,178648
2,4,9,1,1,2,8,12,0,162030
1,2,4,0,7,0,4,19,1,129255
7,4,4,1,2,0,9,3,4,189297
2,1,5,1,3,2,18,15,3,104445
5,4,2,2,9,0,4,7,3,143752
10,2,7,1,3,2,11,2,1,100979
2,0,0,4,1,2,4,4,4,99725
4,3,3,0,5,1,13,6,1,185689
5,2,9,2,9,1,11,8,4,126874
5,1,8,4,6,0,16,5,1,97478
1,0,3,0,8,1,14,8,1,174629
10,3,6,3,8,2,2,14,1,148737
6,4,7,0,8,1,0,16,3,178178
10,0,0,1,3,0,13,2,3,110068
5,1,3,1,7,0,1,3,4,79092
0,2,5,2,1,2,18,7,2,201203
2,4,3,1,1,1,18,7,1,190596
11,0,4,4,8,0,0,1,5,104814
10,1,9,2,1,1,15,12,1,172001
2,2,2,4,7,1,7,5,3,72129
10,3,6,1,2,2,16,19,4,215520
6,1,3,2,8,2,16,15,4,181258
10,4,2,4,9,1,10,11,5,187396
2,1,3,1,3,2,18,1,4,96495
0,0,4,0,0,0,15,6,1,195408
11,1,3,4,9,0,2,7,1,111455
3,2,9,3,8,1,1,6,4,118248
2,4,9,4,1,1,10,4,5,134865
10,2,5,1,2,1,17,13,0,176164
0,0,5,2,9,2,5,3,5,187707
5,3,3,3,2,0,1,8,5,112070
1,2,0,4,9,2,20,12,1,172147
0,1,2,2,0,2,13,18,4,170626
6,2,3,4,4,2,15,7,3,123495
6,3,6,3,5,0,7,9,1,129720
2,3,1,2,4,1,0,10,0,98583
11,2,0,3,1,2,15,15,1,157240
2,1,7,1,2,1,9,14,2,125450
3,3,9,3,0,2,15,1,3,148688
9,2,1,1,9,1,5,19,4,190015
7,2,6,0,6,2,14,1,3,163803
1,0,8,4,2,0,2,11,0,97493
6,3,1,0,3,0,12,9,1,116401
9,1,4,4,4,1,11,3,3,118882
4,4,8,4,9,0,2,12,5,158059
0,1,7,2,2,0,8,14,2,159718
4,4,6,3,4,1,15,6,1,149752
6,4,5,3,0,1,6,3,2,128302
7,1,2,3,2,1,2,15,1,124474
4,3,4,3,1,0,3,3,2,133491
10,2,0,1,2,0,8,13,4,152801
8,0,8,2,0,1,13,16,0,118856
7,0,1,3,7,2,0,4,4,103377
2,1,9,2,4,2,2,14,4,94368
3,0,7,4,4,2,20,8,0,139963
11,1,8,2,9,0,3,8,4,138990
7,3,1,2,9,2,9,17,3,201239
11,3,5,1,7,0,20,1,4,177726
10,3,0,2,8,0,9,3,0,156672
3,0,1,0,5,0,14,4,4,172613
10,0,8,3,9,2,0,18,0,147935
11,0,1,1,1,1,0,3,3,121579
6,1,6,0,1,2,4,1,0,153695
1,4,2,4,6,2,5,9,4,127311
5,2,7,0,8,2,15,8,3,151111
7,0,0,4,0,2,1,16,4,106626
4,0,8,1,6,1,6,19,4,155998
6,4,2,2,0,1,9,15,0,152949
11,0,7,1,2,2,7,13,0,141402
8,4,8,3,4,2,3,9,3,115263
1,3,7,0,7,1,11,2,0,157873
5,3,6,4,2,0,14,18,1,136707
9,3,0,1,3,2,9,9,1,117273
6,1,2,3,6,1,14,18,2,150142
4,2,8,3,2,2,16,14,1,159154
0,3,3,3,3,2,3,10,0,101114
0,2,5,3,2,1,12,4,3,145984
0,0,3,1,0,1,3,8,3,152285
6,2,8,2,6,0,15,8,1,126949
1,1,8,0,7,0,0,4,2,106118
9,2,8,0,0,1,10,17,1,159574
1,2,4,4,6,0,1,19,5,82159
8,0,1,4,0,2,9,17,4,121768
8,3,0,0,4,2,16,3,1,174488
2,0,2,2,9,0,10,6,1,130782
10,4,9,1,1,2,20,10,3,249749
10,0,7,3,6,0,1,5,1,111756
8,2,4,3,5,0,16,5,3,112802
1,2,8,1,0,1,7,4,5,118394
2,4,6,3,9,1,16,3,5,177406
4,3,4,3,2,2,1,13,0,128496
0,0,6,1,9,0,4,16,0,204794
10,1,1,4,8,0,4,17,5,145647
9,3,6,3,3,0,6,9,0,89105
8,1,2,1,4,2,8,1,5,123385
10,4,1,4,5,2,16,10,1,169463
6,3,9,0,7,0,10,13,0,171567
0,1,0,3,0,0,8,16,3,144105
4,3,6,2,7,2,4,18,3,144462
10,3,5,2,5,0,19,12,0,179955
8,3,0,2,2,0,18,1,5,160234
4,1,7,3,8,1,17,9,5,168050
0,2,0,3,9,2,3,4,1,158087
10,0,9,2,2,2,17,19,1,189644
3,0,6,3,4,1,2,3,5,114087
11,1,0,1,4,0,19,4,1,156553
5,2,5,0,6,2,19,14,1,148490
1,3,4,0,1,2,6,8,2,182648
8,1,6,4,8,0,5,11,2,103704
11,3,0,1,2,0,12,4,5,167108
9,0,4,2,8,0,6,5,5,149113
11,3,0,0,5,2,20,11,0,191884
10,1,7,1,5,1,4,4,0,120813
7,4,1,4,2,0,4,5,5,130970
0,0,9,4,5,0,13,19,3,150964
6,1,2,4,6,1,10,7,1,111914
4,2,6,1,6,0,14,7,5,152627
11,0,0,1,7,2,4,10,4,134636
3,1,2,4,1,0,19,6,3,162678
0,0,7,2,9,1,20,17,3,236449
7,4,9,2,8,0,13,11,3,198610
2,2,6,3,2,1,19,18,1,130900
10,1,5,4,0,0,4,6,1,107780
7,0,5,3,4,2,18,12,0,152268
2,2,3,3,3,1,6,13,0,53894
6,1,2,4,9,2,11,1,1,144465
4,2,9,2,1,1,17,16,1,175766
0,2,8,1,4,2,16,10,5,188273
6,0,1,4,3,1,7,5,2,67465
0,2,3,1,7,2,8,5,3,156216
11,2,6,3,0,2,18,16,4,148317
9,3,6,0,3,0,5,1,2,119390
7,3,1,2,9,0,11,8,1,183205
11,2,2,0,7,2,7,17,5,146755
9,1,7,0,0,0,18,1,1,182454
6,2,6,1,5,2,0,19,4,131748
4,3,4,4,6,1,19,1,0,145672
4,3,6,1,6,1,3,11,0,138137
0,4,2,4,9,1,20,12,0,234923
6,3,2,3,8,0,6,14,2,148917
7,4,2,2,4,2,0,3,1,134651
10,2,6,0,4,1,10,11,0,149543
2,1,4,2,7,0,14,13,2,106715
0,3,6,0,9,2,6,19,1,263735
4,4,3,3,8,1,10,15,1,170513
1,0,8,4,4,1,6,13,2,110894
5,0,7,1,7,0,14,15,4,132403
1,0,1,1,6,2,11,1,2,130884
10,2,1,4,1,1,8,19,3,144321
10,3,6,3,5,1,18,13,5,161381
11,3,1,1,7,1,15,1,2,151992
7,0,4,2,6,2,1,15,2,116493
9,1,2,4,5,0,17,14,4,151329
2,4,8,3,4,1,20,14,0,140937
5,2,3,4,7,0,1,17,5,74846
11,4,1,2,6,2,19,17,3,181957
2,3,1,1,3,0,20,1,5,104144
1,2,5,1,1,1,18,7,0,172128
6,2,7,2,4,0,16,11,4,148354
7,1,8,2,8,1,4,12,5,138611
5,4,8,1,6,1,19,3,2,156157
0,2,6,1,6,0,3,3,4,146696
7,1,1,1,4,0,9,13,4,139535
0,4,4,0,3,1,19,18,2,172425
7,3,4,1,1,2,15,1,0,200615
2,2,1,0,9,0,16,5,1,162293
9,4,4,2,3,0,0,7,3,107391
6,3,6,4,8,2,4,11,4,137772
10,1,9,2,1,0,17,19,2,187562
6,0,9,0,8,0,19,14,5,223897
1,2,1,1,3,0,11,5,4,89644
6,4,8,3,2,1,9,1,2,143111
10,3,1,0,8,1,9,16,0,197115
10,2,2,4,8,2,18,3,2,158534
0,4,5,2,7,1,16,4,2,181518
3,4,1,1,8,0,19,18,5,245026
7,4,6,2,3,0,3,7,4,96067
3,2,1,2,5,0,9,11,0,120488
11,2,1,2,8,0,4,6,2,111196
2,2,2,4,5,1,10,4,5,82652
5,4,5,0,0,1,17,14,0,168460
11,3,3,4,7,1,11,10,3,127301
9,0,2,1,4,1,6,9,1,143221
4,2,1,4,6,1,10,3,3,97507
3,1,0,0,1,0,11,19,5,205773
7,1,5,3,2,0,7,10,5,136897
0,4,5,3,8,2,15,12,0,202741
2,0,6,3,3,1,8,6,2,60338
9,2,4,3,9,1,7,14,0,158147
4,0,5,4,6,0,8,8,0,109928
4,0,3,1,4,0,13,12,1,154450
11,3,7,4,7,2,13,2,0,123120
6,2,8,0,8,0,14,10,2,184464
10,1,5,4,4,0,5,16,1,122288
0,4,9,0,3,0,6,9,0,135667
0,2,3,2,4,0,18,13,2,173759
5,2,0,1,1,0,8,9,5,125468
3,2,5,3,5,2,15,3,1,122190
7,2,8,1,1,0,9,9,3,152715
8,3,0,1,1,1,4,18,4,159017
2,0,5,2,0,1,15,13,1,123190
2,0,9,4,9,0,11,3,3,131323
10,4,3,1,8,0,20,6,2,238502
1,2,6,3,9,0,1,10,1,107876
