job_title,education_level,industry,company_size,location,remote_work,experience_years,skills_count,certifications,salary
1,4,4,3,4,1,18,2,1,144430
7,0,1,3,4,2,12,18,0,138257
1,2,3,2,2,1,5,6,1,105995
5,3,0,0,9,0,2,11,1,143576
1,1,0,2,5,1,15,11,3,131216
6,0,0,1,2,2,6,15,1,157739
9,0,2,1,0,1,1,12,4,131695
4,2,3,0,5,2,20,18,0,188111
1,4,7,0,2,0,8,1,2,176909
2,1,6,2,9,0,1,4,5,105692
0,2,2,2,8,2,3,16,3,167715
4,2,4,0,5,2,14,11,4,169791
10,3,2,0,9,1,4,7,2,213229
2,0,6,0,5,2,14,8,2,143048
9,3,6,3,0,1,4,7,1,121705
1,0,7,1,5,2,13,13,5,162064
4,3,7,2,6,2,4,18,2,138426
8,4,1,0,3,2,0,1,2,94492
10,3,6,1,9,2,15,12,5,253067
7,4,4,2,9,0,16,9,1,220231
11,2,6,3,8,0,2,2,1,89193
7,4,8,4,5,2,2,2,4,124324
0,0,1,0,3,1,11,11,3,141584
10,3,2,0,0,0,13,10,5,191975
4,4,8,2,6,0,5,15,5,147733
2,2,5,4,5,1,1,1,5,63582
8,0,9,3,0,1,14,2,2,113534
0,0,2,1,7,2,18,15,0,204321
11,1,9,3,3,2,3,15,3,75581
1,2,1,1,9,2,13,6,2,175592
11,3,5,4,4,0,7,8,0,114701
3,3,8,4,5,0,18,3,2,141451
10,0,3,4,0,2,2,17,0,119963
6,0,1,0,5,0,8,5,2,147121
7,2,2,1,2,1,19,7,0,174518
7,1,3,2,9,1,13,6,0,166375
5,0,2,2,1,1,6,17,2,127839
1,4,8,0,0,2,18,11,5,204059
7,1,8,1,0,2,6,9,3,134523
7,1,1,2,1,1,4,7,1,128132
5,2,8,4,3,2,0,8,2,41551
0,0,2,0,3,1,16,12,5,145760
7,2,1,1,2,2,4,4,5,125815
10,4,9,0,3,0,6,6,0,120192
9,2,7,3,2,1,16,11,2,152060
1,3,5,0,2,2,4,15,3,172591
7,1,7,3,7,0,0,4,2,93124
2,4,8,0,3,1,13,5,0,102701
11,3,2,1,8,2,17,6,2,200985
2,3,5,2,7,1,7,4,2,108729
7,3,2,2,4,2,15,11,5,173557
4,0,9,3,9,1,7,4,0,145022
3,3,8,0,7,2,20,4,0,206104
1,2,0,4,5,2,4,4,3,87314
9,1,5,0,3,0,1,13,3,103197
8,4,2,0,0,2,3,12,1,150919
4,2,3,0,5,0,17,15,1,179352
10,1,0,2,7,1,8,1,3,121302
2,4,1,4,0,2,5,14,5,113351
5,2,3,4,6,1,20,8,2,120989
4,0,3,1,9,0,4,8,3,173087
2,3,0,4,9,1,6,10,5,134323
7,2,1,0,8,0,13,2,3,171095
7,1,8,2,9,0,9,15,3,169273
4,3,6,4,0,1,11,17,3,142217
2,3,7,2,3,1,4,5,1,74896
6,1,7,1,5,2,11,9,5,139857
1,3,9,3,5,2,18,15,0,148864
9,3,3,4,3,1,11,8,0,101132
9,3,8,1,6,1,8,14,1,175930
5,0,0,2,7,0,2,17,0,93643
10,1,6,0,9,0,18,14,2,247942
11,3,5,2,5,1,8,7,2,132886
1,1,2,1,8,1,14,9,4,169854
0,2,6,1,1,0,14,2,2,195648
3,0,7,2,7,1,13,15,5,149151
7,1,2,3,0,0,5,18,3,113168
7,1,5,2,9,2,13,16,4,199533
3,2,6,4,6,1,16,3,4,121573
2,2,5,4,1,0,18,14,4,138527
3,2,9,1,4,0,7,1,0,116918
5,3,4,0,3,0,9,2,1,85701
7,2,1,3,9,2,5,6,0,141465
10,3,6,1,5,2,12,16,5,184495
0,4,3,0,3,0,19,15,1,166484
9,2,1,4,5,2,7,8,4,125614
7,1,1,2,7,2,1,13,2,129335
0,1,0,2,1,0,10,17,5,201481
8,1,2,1,6,0,19,15,1,146687
4,3,7,4,3,1,1,3,0,66720
1,3,8,0,5,2,9,17,4,167197
0,2,5,1,4,0,9,7,5,152714
9,4,0,2,2,0,11,16,3,191757
6,4,2,3,6,2,4,18,3,154316
8,2,7,4,8,2,3,15,0,96043
1,3,1,3,7,2,9,12,1,124884
10,4,2,4,1,0,5,14,1,156331
9,3,7,3,8,1,4,12,5,165878
3,3,8,4,9,0,20,12,1,195361
1,2,2,2,6,2,1,9,0,96360
6,4,9,0,0,2,9,5,3,174961
5,1,2,2,1,0,17,11,4,143545
2,3,8,1,0,1,0,15,2,101837
3,4,2,2,9,2,4,14,0,197253
5,2,9,0,3,2,6,11,4,85151
4,2,3,2,7,2,12,18,0,136265
0,2,0,0,4,0,11,17,4,193864
7,0,0,2,1,1,19,16,1,189106
8,0,1,3,1,2,15,2,5,151172
4,3,2,0,5,2,2,7,0,143580
2,1,5,2,8,0,17,14,1,144552
5,3,5,2,8,2,5,1,5,130358
7,4,6,2,1,0,8,1,0,165744
0,2,2,0,9,2,13,6,0,249949
1,4,3,0,7,1,18,18,5,208722
6,4,9,4,6,2,8,13,5,147100
11,3,2,1,1,0,8,4,5,174363
10,1,9,0,8,1,5,6,1,164040
2,2,1,0,1,0,19,9,4,172886
10,1,3,2,0,2,1,18,1,126887
11,1,0,0,3,2,3,5,3,88833
5,2,3,3,3,1,12,9,5,75238
11,3,3,3,7,0,1,4,0,103023
7,1,1,2,4,2,0,3,2,106787
2,3,6,2,1,2,0,1,4,112009
4,2,8,3,7,0,3,2,0,96819
11,1,0,3,8,2,7,1,4,125053
7,0,7,0,7,1,0,3,5,123678
3,0,1,2,5,2,11,14,0,136607
10,1,8,4,8,1,2,12,1,121818
5,4,6,0,1,1,9,4,3,169317
5,3,4,0,2,1,18,3,3,171211
0,0,7,0,8,2,2,4,3,189777
5,4,2,4,6,1,15,17,3,134390
10,0,1,3,6,1,13,10,4,137349
11,0,0,2,6,1,3,6,4,110701
3,2,0,0,2,0,18,9,1,190080
5,1,1,2,1,2,14,10,1,129316
2,1,3,2,9,1,12,10,1,139506
4,0,6,1,7,1,18,8,1,168835
1,4,5,2,3,0,18,17,4,121209
6,4,1,4,5,1,3,14,4,130722
5,2,5,4,3,2,16,1,1,65242
9,2,7,4,2,0,19,4,2,147239
3,1,7,0,6,1,11,16,3,175883
1,1,1,1,2,0,14,3,3,146457
6,2,7,1,7,0,3,15,4,124969
9,3,9,2,5,2,12,1,4,166112
7,3,9,2,1,2,14,5,2,185697
7,2,4,3,9,0,15,15,5,179532
5,1,0,1,4,0,10,12,3,114990
5,1,2,2,5,1,7,4,5,101055
11,1,3,3,5,0,8,3,5,106409
0,3,9,4,3,0,0,4,0,86691
10,1,2,3,7,0,15,10,0,143818
3,0,1,3,1,1,19,16,4,181604
0,3,2,4,5,0,18,7,2,162705
2,4,6,1,1,2,4,11,2,162673
3,2,0,1,4,0,15,9,1,159040
1,4,0,0,9,1,1,2,0,174271
2,4,2,0,9,0,15,12,3,225390
11,2,2,4,6,2,11,3,3,111388
6,2,9,2,3,1,14,15,5,98754
1,2,1,2,7,1,6,6,5,100599
4,4,2,4,0,0,5,4,2,127666
1,1,8,2,4,1,6,16,2,107038
1,2,5,1,2,0,2,6,5,116458
9,1,1,0,8,0,6,2,2,169662
9,4,2,2,6,2,19,7,4,198098
0,2,8,3,1,1,20,11,1,184887
8,4,1,1,1,2,5,8,2,171166
1,0,9,0,4,2,1,18,5,142649
6,0,4,1,3,1,5,5,0,84404
4,2,2,2,4,0,13,3,4,124104
11,1,5,0,8,0,20,14,2,204626
8,4,6,1,7,1,16,8,3,170583
4,0,1,4,7,1,0,2,3,97086
8,2,4,1,3,2,14,10,1,97211
5,0,2,0,8,2,9,14,2,153302
6,4,4,1,4,1,18,4,3,188730
5,0,1,3,8,0,11,17,3,128537
9,3,6,4,3,2,8,6,1,93257
8,2,2,0,7,0,5,12,0,109430
1,2,4,0,7,1,11,6,1,129451
9,2,0,1,7,0,11,12,1,149954
5,4,5,1,7,1,16,2,5,157166
9,0,4,3,5,2,8,3,4,144072
8,4,1,3,7,1,6,15,5,129703
11,4,8,4,9,2,11,3,5,175432
11,2,4,4,7,1,14,11,2,123490
7,2,1,3,2,0,2,9,1,101793
6,2,6,2,1,2,0,19,1,142190
1,1,2,2,9,2,14,3,0,161992
3,3,1,0,7,0,19,16,1,207531
3,2,4,1,6,1,10,1,1,130066
5,3,3,4,5,1,1,10,0,76083
3,1,8,4,8,0,7,17,4,138197
3,1,6,2,1,1,18,9,3,177480
0,2,1,0,0,0,13,11,1,179960
3,0,1,4,7,1,20,11,5,141663
11,1,4,1,1,2,19,19,5,214167
3,0,9,4,5,2,7,17,5,135699
11,2,6,3,9,0,12,8,1,148949
3,4,0,0,0,0,10,11,4,183679
11,1,6,4,6,0,17,15,2,124157
6,3,3,3,9,1,14,6,4,183755
7,2,8,2,3,1,3,3,3,65867
7,4,8,3,2,0,20,16,5,193918
10,0,2,0,4,2,17,7,5,193882
0,2,9,3,5,1,8,7,4,140222
7,0,7,0,9,1,20,2,5,244527
7,3,2,2,4,1,4,1,2,123547
9,1,6,2,4,0,1,10,1,109039
4,4,2,4,7,2,1,7,5,126877
11,1,9,3,2,2,4,9,5,124452
2,0,7,1,9,0,2,14,2,129358
2,4,0,2,0,2,16,5,0,141416
11,1,4,3,7,1,11,1,4,118277
8,2,7,3,0,1,9,3,4,97614
6,1,7,3,1,1,18,14,2,165141
2,4,6,3,6,1,12,16,5,139864
2,1,9,0,8,1,6,8,2,132795
0,1,3,1,4,1,13,16,1,173203
9,4,0,4,4,2,0,7,0,125100
4,3,9,3,7,0,12,11,1,140388
6,1,6,1,0,0,16,5,1,149214
10,4,4,3,0,1,7,8,3,138021
1,2,4,2,1,1,18,16,3,171769
5,3,1,1,4,0,1,5,3,97961
0,4,6,3,6,0,4,19,5,168228
2,0,5,4,1,2,15,6,5,129220
1,3,7,3,6,2,8,13,4,132258
4,1,9,0,2,2,12,13,5,188213
9,2,3,4,4,2,19,13,0,155120
6,1,1,3,3,1,20,6,5,97776
2,0,9,4,3,1,20,1,1,79983
4,4,5,2,6,1,6,17,4,145518
2,2,6,1,2,1,3,13,4,101710
0,1,6,1,8,1,11,13,4,201311
3,3,6,4,7,2,8,2,4,127611
10,0,4,0,0,2,16,15,2,208442
6,1,6,4,4,2,8,1,2,109770
10,0,2,4,9,1,20,3,4,187769
8,0,3,1,0,1,17,5,5,152193
7,3,4,2,5,2,10,3,2,143976
10,1,7,1,8,0,2,14,0,154317
3,0,5,0,9,0,6,16,4,207568
4,1,2,0,7,1,0,15,1,124732
3,2,7,4,7,0,10,16,0,109724
5,2,7,2,8,0,2,7,4,91780
0,4,7,4,6,2,0,4,2,134467
9,1,6,4,8,0,14,11,3,163468
9,2,1,4,7,0,7,4,0,113741
6,4,8,4,8,2,13,11,5,180868
6,1,6,2,6,2,17,4,3,150719
7,0,0,2,0,2,20,17,4,171962
2,1,1,4,7,1,19,6,0,108136
4,0,0,3,5,2,13,7,4,135624
6,4,3,1,0,0,6,9,4,160050
6,0,9,1,5,2,12,11,3,154681
5,3,8,0,9,2,15,8,3,211647
8,4,0,4,6,2,17,6,1,138295
2,3,4,0,5,0,11,9,1,141319
0,4,4,1,5,1,17,12,1,216072
11,0,2,1,1,0,5,16,0,157566
0,1,1,1,4,0,15,8,1,172643
1,2,6,3,2,0,18,2,1,138863
5,3,2,4,4,0,18,3,4,116947
5,1,6,3,9,2,20,6,5,166577
10,3,0,4,0,2,4,5,5,124144
3,1,9,2,3,2,6,4,0,88507
7,2,9,3,5,1,0,9,0,95556
11,2,3,0,8,0,4,16,4,146000
5,2,2,4,8,1,20,7,5,131544
2,4,9,1,6,1,4,16,5,137186
8,1,2,2,6,2,13,14,1,129187
9,3,2,0,7,1,8,12,5,190527
5,1,4,3,9,1,12,5,0,129448
6,4,4,0,4,1,11,14,3,187768
1,0,5,1,2,2,14,7,0,163720
8,0,2,1,4,0,15,16,2,144142
5,1,7,1,6,2,4,5,1,100282
9,2,1,0,5,1,2,13,3,134954
1,3,9,2,8,1,3,11,5,135701
9,4,1,0,1,0,14,10,0,252307
8,3,4,1,0,2,13,17,2,159255
2,2,9,0,4,0,18,18,1,149343
1,0,0,0,3,1,9,10,3,106880
11,3,7,3,9,0,0,17,5,148395
8,0,8,2,5,2,19,10,5,152513
4,4,1,0,4,0,14,18,4,208859
11,3,8,3,3,2,10,1,2,95224
8,4,7,4,4,2,3,5,0,112744
3,1,3,4,5,0,9,1,4,107525
3,3,4,1,2,0,11,15,0,174949
6,4,9,1,4,0,10,19,0,170695
10,2,3,1,4,1,3,14,1,136888
9,4,2,4,5,2,3,18,5,153291
1,2,1,1,4,0,18,7,2,146279
4,4,4,0,1,1,10,16,0,221375
11,3,2,1,4,2,8,2,1,140725
9,3,0,4,8,2,9,7,0,161563
1,0,5,3,8,0,4,14,2,126420
10,2,5,0,2,0,19,19,1,202575
3,3,2,1,5,1,17,5,3,177997
3,0,0,2,2,1,13,6,4,155487
2,4,8,1,4,2,9,1,1,135611
9,3,2,2,7,1,13,4,1,156863
1,3,5,1,9,2,1,1,4,154435
7,3,8,1,0,2,9,18,4,176079
3,2,8,2,5,2,11,4,2,125843
4,3,4,2,0,1,18,16,4,175132
3,3,0,4,2,2,9,16,2,152511
7,2,2,4,8,1,0,5,3,90434
2,4,6,3,6,2,13,1,4,127529
9,2,6,4,9,2,10,13,0,172026
4,4,2,2,8,2,17,19,1,198107
7,3,8,0,0,2,7,5,2,161787
11,2,3,4,8,2,15,1,3,136610
7,2,3,0,8,1,6,14,5,160538
11,4,0,3,6,2,13,16,1,155103
1,0,6,0,2,0,16,11,1,179145
11,3,3,2,5,1,15,2,1,146745
9,2,8,3,7,2,5,7,3,118288
4,4,3,1,7,1,7,16,0,156421
1,3,2,0,1,1,7,10,3,179340
4,2,6,4,9,0,8,13,5,146605
0,0,5,0,0,0,19,10,1,214183
8,2,0,4,8,2,15,19,3,130477
2,4,1,2,6,0,1,16,5,118534
9,4,6,4,0,1,1,10,5,134290
0,1,0,0,5,2,12,19,1,195095
6,2,9,2,9,2,0,13,4,141359
9,1,9,1,2,0,11,14,3,187550
7,1,6,2,1,1,4,3,2,128472
7,1,6,0,9,0,1,18,1,174914
8,3,8,3,8,2,1,11,4,127045
2,0,7,2,7,2,18,4,0,109376
8,4,7,4,1,0,19,18,4,188765
6,0,9,3,1,0,8,18,0,153617
10,0,8,0,8,1,16,6,1,211503
4,3,7,0,1,2,13,13,1,222915
0,2,2,4,9,2,4,17,2,167212
9,3,1,4,8,0,19,18,1,180938
7,0,3,4,4,2,10,6,3,115970
1,0,4,3,2,1,0,7,5,117773
10,0,1,1,4,1,12,1,2,158703
8,0,7,3,9,0,12,11,0,156067
5,1,8,2,2,0,2,18,5,99279
4,1,2,0,7,1,4,11,3,133873
10,2,1,0,9,2,1,7,3,173467
5,4,6,4,0,2,12,12,3,132208
6,0,1,1,7,1,17,17,5,177009
2,1,8,3,1,0,16,17,3,136719
8,3,8,3,8,1,6,5,5,130520
6,3,5,4,0,0,2,10,0,101271
1,3,8,2,9,0,10,12,0,173320
8,0,5,1,7,0,3,13,4,113959
9,4,9,1,7,0,7,13,1,177121
5,4,2,4,5,0,18,14,5,142301
7,4,9,1,1,0,17,18,5,238150
0,4,3,2,8,2,5,10,5,193663
6,4,2,1,7,1,15,3,5,179331
10,0,1,3,0,1,4,7,4,120029
5,2,0,4,9,2,4,7,3,96053
8,0,6,0,7,0,19,14,1,168537
7,2,3,4,4,0,20,14,4,135267
3,0,4,4,8,0,12,6,1,140493
3,1,4,2,5,2,5,7,0,118345
2,2,7,0,4,1,14,1,1,120808
5,2,7,2,9,0,15,5,0,131494
5,1,2,4,4,1,6,4,4,86954
2,4,9,3,8,0,20,14,2,164360
10,4,0,3,5,1,11,8,3,160224
7,1,2,4,0,2,3,8,0,94658
7,1,1,4,4,2,12,7,3,122681
3,4,2,1,4,2,5,2,5,158300
1,1,9,0,4,1,6,18,4,138525
1,3,2,3,0,2,7,9,5,131889
6,0,1,0,7,1,6,10,4,147249
11,4,9,1,1,1,14,13,4,217692
5,2,6,2,2,0,15,16,0,127074
5,0,1,0,9,1,4,19,5,156994
2,0,7,3,3,1,14,13,1,70428
7,1,7,2,3,2,20,4,3,112471
1,0,7,1,9,2,17,4,5,205442
7,2,3,2,6,0,14,5,2,127041
1,1,9,1,6,0,13,3,5,143775
7,4,4,4,9,2,7,7,1,178380
10,0,5,1,1,0,9,3,2,169091
8,3,1,3,2,0,15,12,0,148854
0,4,5,0,4,2,11,10,2,215684
3,3,4,1,6,2,16,6,0,177986
3,0,5,4,6,0,6,19,2,128933
3,2,7,0,1,0,7,5,4,171377
0,1,0,3,8,1,0,14,4,151068
3,1,4,4,1,2,4,4,5,132136
3,0,7,1,9,0,11,15,3,201905
11,1,3,0,4,2,10,7,0,136934
11,1,9,2,5,2,14,3,2,137202
0,2,4,0,3,0,0,13,4,104998
7,3,4,4,0,2,16,7,2,140716
0,0,7,4,8,1,6,19,2,153355
7,3,4,0,8,2,12,15,5,227619
7,0,8,1,7,0,16,17,5,172462
5,0,5,2,4,1,12,12,5,121125
11,1,8,3,0,0,1,18,3,100608
3,0,2,4,0,2,6,4,2,117807
4,2,7,2,7,0,13,3,2,127640
0,0,5,3,5,0,1,3,4,119669
6,1,5,4,0,1,11,6,1,106487
4,2,6,3,2,2,17,5,5,155096
2,1,7,1,8,1,11,5,1,130798
1,3,8,2,9,0,19,15,2,214741
11,4,6,2,2,2,3,14,3,157207
5,4,2,1,8,1,18,7,5,179799
2,2,1,4,7,0,9,1,2,82139
0,0,4,4,3,1,8,15,3,111565
1,2,8,2,7,0,9,17,1,114622
4,2,2,2,7,2,9,9,1,123814
4,4,1,0,1,0,15,10,3,243665
7,0,4,2,3,2,6,4,0,82725
6,3,2,3,6,1,7,12,3,131984
3,2,8,1,6,1,1,9,4,113720
3,4,2,3,7,1,18,6,4,165404
10,2,2,3,5,1,7,8,0,108506
11,4,3,2,2,0,1,7,4,133722
1,1,4,2,9,1,10,11,5,164725
11,1,2,3,8,2,6,19,0,130307
3,0,9,3,4,2,11,15,1,138790
5,4,3,4,7,1,16,11,0,124966
8,0,0,3,0,2,13,3,1,115610
1,0,8,2,0,2,7,5,4,116467
8,0,6,4,3,0,0,5,1,53484
3,2,0,0,3,2,15,11,1,112524
0,0,1,2,7,0,10,9,4,156617
10,0,2,4,7,1,0,11,2,107558
6,2,6,3,4,1,5,18,4,113208
3,4,1,2,1,0,6,17,0,177035
5,1,2,1,0,2,12,19,3,128581
2,1,2,4,3,2,15,12,1,65133
11,0,6,4,8,0,14,15,1,149792
6,4,3,3,8,2,0,18,0,147833
2,1,2,3,5,0,18,19,4,131346
2,3,5,0,0,0,6,18,2,134069
10,4,4,1,1,1,10,7,5,213988
1,2,8,0,4,1,0,6,0,102150
3,0,9,3,7,0,14,12,5,135824
8,4,7,4,9,1,1,1,5,126823
7,3,5,0,7,1,4,6,4,160761
4,2,4,2,9,1,3,11,4,137110
1,0,6,3,2,2,10,9,1,129911
7,2,9,4,1,2,7,6,4,122894
0,0,0,0,6,2,12,4,1,192963
5,2,1,2,5,2,7,10,4,94959
4,1,0,2,5,0,14,8,2,136050
10,4,5,0,2,2,8,11,1,201992
4,1,3,3,8,2,14,8,2,148188
11,4,8,1,0,2,14,9,2,175720
4,2,6,4,5,2,13,3,0,116909
10,1,7,1,9,2,3,5,3,179564
11,3,4,4,7,0,8,13,3,124864
9,3,2,2,1,1,7,1,5,181936
2,2,8,1,0,2,17,3,4,122267
9,1,1,0,8,0,3,9,5,167088
5,2,4,0,5,2,0,4,1,71332
9,1,0,3,3,2,2,7,2,78207
10,1,3,3,2,1,15,12,3,155853
11,1,2,0,9,1,9,14,0,186561
3,3,0,4,0,2,10,2,0,129851
1,3,0,1,2,2,9,14,0,166893
6,4,2,3,6,2,2,4,4,130092
0,3,0,2,6,1,7,8,2,152803
9,3,0,1,4,0,2,5,3,147998
2,2,8,0,9,2,8,6,2,142542
5,3,1,4,0,1,9,15,5,108846
3,0,8,4,6,0,0,3,1,98705
2,1,0,4,1,1,3,15,1,99530
5,4,1,2,3,1,19,4,3,104838
10,4,2,3,3,0,6,18,3,103878
8,2,3,1,3,1,18,18,4,102452
10,0,5,4,1,0,12,5,5,158239
6,3,8,4,2,1,8,2,5,134965
5,3,1,0,9,0,7,1,0,157395
11,2,3,0,5,2,3,5,4,123897
11,1,4,3,2,2,9,5,2,127394
2,2,7,2,2,1,11,7,1,113432
0,1,9,1,1,0,3,7,1,169622
11,2,6,1,1,2,3,14,0,139932
9,0,3,2,4,0,19,10,3,169011
3,1,1,3,2,1,13,14,3,153129
1,2,2,4,2,2,17,14,1,144577
4,3,9,3,1,2,16,18,1,187148
3,4,7,0,7,2,20,3,5,224877
9,0,6,1,1,1,16,19,4,223828
4,4,3,2,9,0,7,15,1,195328
3,3,7,2,7,2,3,8,3,137360
6,1,1,1,2,1,9,5,5,140498
7,3,4,4,1,0,20,7,4,183432
3,3,4,0,5,1,14,6,5,191601
7,4,9,4,1,0,13,6,1,169449
10,2,6,3,4,0,18,9,4,142025
2,4,5,2,9,2,15,12,1,196549
10,4,4,1,5,0,9,15,4,185269
3,1,5,3,6,2,14,14,5,141622
11,0,8,2,9,2,15,19,1,197226
3,2,2,1,2,1,4,18,3,144639
6,0,0,0,3,0,13,2,0,111199
3,3,8,0,6,1,4,13,5,164308
5,4,1,0,9,0,9,18,2,195559
4,4,2,3,5,0,2,4,5,130356
10,1,2,0,6,2,17,19,0,199446
4,3,0,1,2,1,17,15,3,203205
3,0,9,1,2,2,7,2,5,159153
10,1,6,3,8,1,15,14,5,168097
7,3,6,0,4,1,11,19,1,172309
10,1,4,1,8,1,13,10,1,173069
5,1,1,1,8,2,2,17,0,116007
9,2,4,2,3,1,15,13,3,108477
10,1,3,4,5,2,4,1,5,114321
1,4,0,3,5,1,14,10,3,152693
8,4,5,3,9,1,0,11,0,136636
3,3,4,3,2,1,13,4,0,143139
4,0,4,4,8,0,0,2,5,105971
9,0,8,0,6,1,14,11,0,192149
10,3,8,1,8,0,20,13,0,223567
3,2,0,4,2,0,19,19,5,164672
1,4,5,0,4,0,12,5,0,173798
9,1,1,4,6,2,8,19,4,132476
3,1,7,3,4,2,15,3,2,130611
0,4,0,2,7,0,19,18,5,208154
8,2,0,0,2,1,20,3,5,173022
8,4,2,2,2,2,13,4,4,166723
0,3,4,0,0,0,6,9,3,185066
11,3,2,3,4,0,12,17,0,142830
8,1,3,4,3,2,6,16,5,71322
4,2,1,2,3,2,6,15,0,82849
5,0,8,4,9,2,16,9,5,137403
7,1,2,4,2,0,17,15,4,152900
1,1,4,2,8,1,20,2,0,157121
5,4,6,2,9,2,4,1,0,131573
8,3,6,2,7,0,18,15,4,151095
4,1,6,1,1,2,5,2,1,149432
0,4,2,1,9,2,15,8,4,274623
9,4,7,4,8,1,2,10,1,149263
10,2,2,0,3,1,8,16,2,113121
11,3,7,2,6,0,16,4,5,148226
6,2,8,1,8,1,15,8,1,159383
4,2,9,3,9,2,18,5,3,175633
9,3,9,4,9,0,3,13,1,156326
11,3,0,3,0,0,19,7,0,142101
0,3,1,3,3,1,18,9,2,129535
11,4,9,1,6,1,4,9,4,136718
8,0,7,3,1,2,4,7,3,119295
1,3,2,0,5,2,20,12,1,192374
6,4,9,1,3,1,13,17,2,135926
0,0,0,0,1,0,10,15,4,233868
2,2,4,1,5,1,3,6,5,87093
8,0,0,3,3,2,9,1,5,78540
6,0,0,1,9,0,14,2,4,194895
2,4,2,1,0,1,14,16,1,156680
5,0,2,4,1,1,4,12,3,112457
6,2,2,4,6,2,11,12,1,115801
10,4,4,0,3,0,1,11,0,114733
5,4,8,2,3,1,9,16,3,91712
8,2,2,0,6,1,18,7,0,142681
4,1,4,4,3,1,19,7,5,95903
9,4,7,1,2,0,10,4,5,197197
4,3,1,4,8,1,16,1,0,140639
4,3,2,0,5,2,16,1,3,186206
2,0,0,2,5,0,11,5,4,112521
8,4,6,0,4,0,3,1,0,134641
8,0,9,2,1,0,3,3,1,114057
6,1,1,2,2,0,17,17,3,160980
6,4,6,1,5,0,2,18,0,149065
5,2,3,4,6,1,1,1,1,58426
6,4,3,2,3,1,14,17,1,112383
7,2,6,4,7,1,16,1,3,123504
6,0,1,2,1,1,10,5,2,154456
9,1,6,1,1,1,19,10,2,211519
4,1,8,3,5,1,16,3,0,129489
7,0,1,1,3,2,16,14,3,120279
11,0,1,4,5,0,4,10,4,103303
1,4,4,4,4,1,0,1,1,99990
3,0,7,0,3,1,3,10,0,101201
6,0,7,3,7,0,2,8,5,117475
2,1,7,0,5,0,10,17,2,133818
8,2,4,1,0,2,18,8,0,145589
0,2,5,4,8,1,7,4,0,143686
2,2,8,1,5,0,18,9,4,123188
6,0,2,3,6,0,10,3,0,128390
0,0,0,3,5,2,3,6,1,132428
8,0,8,4,0,2,17,16,5,128484
6,1,6,4,5,0,5,16,0,107402
1,1,0,4,4,1,19,3,2,120956
6,3,2,2,7,2,11,4,4,146915
2,2,3,3,3,1,3,6,1,43855
8,3,2,3,7,1,1,12,3,102867
0,0,8,2,5,1,16,13,0,165391
5,1,8,3,2,1,18,16,5,141096
9,3,0,1,3,2,8,17,2,122989
4,2,4,0,9,0,12,17,1,208933
8,4,3,3,1,0,1,12,0,128277
6,0,0,3,5,2,4,17,4,128728
8,4,7,0,1,0,0,16,4,171100
7,4,4,2,0,1,19,1,1,175252
2,1,5,0,5,0,19,10,5,151520
3,1,5,4,6,2,0,8,4,94690
10,3,6,3,9,1,13,10,4,195374
2,2,9,4,6,1,10,8,1,87292
11,4,0,1,2,2,1,17,3,161471
3,4,2,2,7,0,18,14,3,171775
8,0,6,1,7,1,20,17,0,159504
4,2,1,3,8,1,14,3,0,129591
0,2,2,2,9,1,18,2,5,214312
8,4,0,4,1,2,19,1,5,169908
7,2,8,2,7,2,14,16,4,147242
10,3,4,1,1,0,9,8,4,195854
4,3,3,2,7,0,7,12,0,133139
3,4,8,4,6,2,11,3,2,142879
3,1,9,1,9,1,0,3,1,140296
8,3,3,4,8,2,5,10,4,129258
1,3,1,2,7,2,20,10,4,169995
6,4,4,4,3,1,1,2,2,80693
5,4,7,2,9,0,3,10,5,144645
1,1,9,4,3,1,6,3,4,66162
6,2,8,4,2,1,17,13,2,139681
3,3,3,4,4,1,1,16,5,118024
0,2,9,0,5,1,6,13,5,171276
5,3,6,0,0,2,0,1,3,108403
3,4,7,2,7,2,4,10,2,146415
10,4,1,4,7,1,5,6,5,134559
3,3,2,4,2,1,16,8,1,159938
10,3,8,2,2,0,7,3,2,152071
8,3,0,3,8,0,11,15,3,152562
11,1,8,1,9,0,18,19,0,212914
6,4,4,0,4,1,14,14,4,203021
2,2,2,0,7,1,1,8,5,91217
11,2,9,0,6,1,18,8,0,154589
0,3,6,2,7,1,17,17,2,186602
4,4,4,3,7,0,11,15,5,150802
8,3,7,1,0,1,10,4,2,140882
3,3,8,1,7,0,4,1,3,140154
5,2,7,3,5,0,8,14,2,79068
3,3,1,4,2,0,5,3,3,127318
10,0,7,4,8,1,15,12,5,166309
8,3,0,4,6,0,13,1,4,118723
7,0,7,1,0,0,18,8,3,172033
2,0,2,0,5,0,20,17,2,159390
8,1,2,2,0,2,9,15,0,126337
11,3,7,2,0,2,7,8,5,146021
5,4,9,1,5,0,1,4,0,108898
1,1,3,0,9,0,0,7,0,138176
4,2,8,2,5,2,6,2,3,110290
5,3,5,0,8,2,13,16,2,184593
6,4,6,2,4,0,9,14,1,154741
1,1,3,0,4,2,12,17,2,163005
4,2,1,0,7,1,11,17,0,156209
8,0,9,0,2,0,7,18,5,165229
11,0,8,4,3,1,14,13,5,82904
2,4,9,0,7,2,6,8,1,146960
1,3,5,3,5,2,11,13,5,133634
1,2,1,3,7,1,13,14,5,118720
1,4,0,2,3,2,9,19,4,106021
